,binary_injury,NARRATIVE,split
1663,low_injury,   unintentional roof fall x cut 21 3 ep 3 entry 25 long x 25 wide 8 high 4 way intersection 3 8 05 bolt 8 tr bolt prop clean,test
1664,high_injury,   employee unclog hole sledge hammer hit handle feel pain arm elbow,test
1665,low_injury,   weekend 5/29 5/30 hoist basement water hard rainfall short period time    water submerge brake pump drum gear pump    basement pump dry pump disassemble clean baked replace test hoist test place service approximately 1:45 pm 6/1,test
1666,low_injury,   replace belt hazmag crusher leave hand catch magnetic shield metal smash finger,test
1667,high_injury,   employee walk co worker perform maintenance water location co worker crouch fall backwards lose balance co worker fall njured employee right knee injury lose time begin 11/28/01 employee physician determine employee require time away work recuperate,test
1668,low_injury,   employee pick try free big mud ball catch grizzley bar b jig swing pick ee strike rt hand little finger wall jig lacerate rt little finger,test
1669,low_injury,   ee help chip cement build pant wet cement small abrasion think clear get infect request medical treatment 4/12/01,test
1670,high_injury,   ee report past week notice lump stomach request send dr think hernia think happen time push pull heavy object dr 10/6/04 diagnose ventral hernia specify specific date time injury occur,test
1671,high_injury,   employee climb rock breaker pull track twist upper point contact,test
1672,low_injury,   employee fracture leave thumb pinch flange ventline installation shaft,test
1673,low_injury,   employee remove old tracking tag hard hat inadvertently cut left thumb,test
1674,high_injury,   employee hose 5 west ball mill    employee step mud    employee attempt step backwards leave foot stick mud    employee fall backwards strain leave knee,test
1675,low_injury,   cut conveyor belt draw knife knife slip cut r. thigh,test
1676,high_injury,   employee turn air hose hose slip hand hit face knock safety glass strike right eye,test
1677,high_injury,   employee lift drum drum slip catch finger drum fire extinguisher box,test
1678,high_injury,   employee exit hopper door 2fm 1 dc screw stepladder tip fall approx 5 ft floor land strike head floor    employee evaluate company physician    evaluation determine head contusion injury note employee place work restriction climb,test
1679,low_injury,   employee turn harness step rock roll right ankle,test
1680,low_injury,   fall roof foudn examiner 2200 fall locate nason right travelway 69 70 xcut fall 9 high 21 wide 45 long weaken strat a.,test
1681,high_injury,   employee carry pipe slip fall strike leg pipe hurt employee start lose time 6/26/07 surgery knee,test
1682,low_injury,   ee cut piece conveyor belt jack knife knife slip cut left hand require stitch,test
1683,low_injury,   employee instal secondary roof support double boom roof bolter roof bolt plate catch brace bolter cut right thumb,test
1684,high_injury,   employee fill water truck step chain step slip fall rocky ground complain hurt shoulder stiff neck,test
1685,high_injury,   employee report pain result air ride suspension seat air compressor function capacity    employee wake follow day experience intensify pain report work    receive medical attention follow day return work,test
1686,low_injury,   box cutter knife cut belt material conveyer slip belt knife blade cut arm leave wrist,test
1687,high_injury,   employee process load wheelbarrow experience pain neck leave arm,test
1688,high_injury,   employee walk stair twisted knee    note employee begin miss work 5/8/2007,test
1689,high_injury,   worker experience soreness right wrist operate loader specific incident link soreness,test
1690,low_injury,   drive shuttle car ee dust foreign object leave eye,test
1691,high_injury,   ee upper workdeck form beingmove step slot grate deck support cable come turn left ankle dr advise stai rs weight bear 12 11 02 light weight bear 12 23 02 visit 12 20 02,test
1692,high_injury,   ee believe airlock plug de energize machine use lock procudure ee remve plate chute stick hand discharge chute hand contract energized airlock finger 3 cut,test
1693,high_injury,   cut piece aluminum knife slice right index finger,test
1694,high_injury,   employee help install plow stage loader    plow hold 2 pair comealong 2 bolt    low 2 nut bolt pop allow plow twist hit employee foot    employee stand plow,test
1695,low_injury,   ee check bear 6 dryer    brush sand bear right hand    motion contact drive belt pulley    middle finger right hand catch pulley break bone cut tip finger,test
1696,high_injury,   employee reel fuel hose fuel nozzle strike leave leg cause laceration day miss 12 17 01,test
1697,low_injury,   roof fall 5 entry 2.5 south b ss1 + 50 approx 40'l 120'w 6 high gray shale,test
1698,high_injury,   employee smash right thumb,test
1699,low_injury,   unintentional roof fall occur 3 way intersection 1st east return 11 entry station 34 + 30    fall affect ventilation unit shut stop line route    area bolt 6 foot roof bolt    fall measure 24 foot x 20 foot x 10 foot,test
1700,low_injury,   change air hose motorize oil pump air motor catch ee finger cause cut break finger,test
1701,high_injury,   ee come 3/16/2011 experience pain state pain cause work 2 2011 doctor indicate operating bulldozer partially responsible pain doctor prescribe medication,test
1702,high_injury,   worker walk backwards trip crusher mantle liner lie upside ground sustain injury rib upper neck,test
1703,low_injury,   employee step wall secondary crusher roll right ankle rock,test
1704,low_injury,   employee hearing test diagnose standard threshold shift company doctor currently treat vetren hospital military exposure hearing loss,test
1705,low_injury,   experience n0n injury unintentional roof fall active section mmu 013 0 submain roof fall 1 cross cut outby spad 33760 3 old belt entry,test
1706,low_injury,   pocket ch4 ignite shearer cut headgate flame 1 2 second self extinguish,test
1707,low_injury,   approximately 2:08pm kiln operator receive alarm east west explosion vent open 2 kiln coal mill system    inerte system require safety check complete internal inspection conduct    accumulation coal find inside explosion vent framework,test
1708,high_injury,   employee remove guard drive shaft work transmission feel pain groin    request medical attention 02/02/06 diagnose inguinal hernia    physician place employee restrict duty refererre specialist general surgeon    specialist surgery end february,test
1709,high_injury,   stand walk 20 drive hopper haul truck pull hopper drive rock shoot tire hit ee leg r break,test
1710,high_injury,   sledge hammer employee feel pull right dr release duty time accident    begin december 2008 begin seek med treatment personal dr    work 1/21/09 personal physician    deem work relate comp dr 3/25/09,test
1711,low_injury,   roof fall occur main north track 43 x cut 04 entry 40 + 70 foot old 4 west track spur fall 30 long 20 wide 5 high area june 1989 fall occur deterioration immediate roof exist roof bolt area support 8 roof bolt resin anchor 2 expander shell plank hedder block 12 cable bolt,test
1712,high_injury,   employee begin bolt cycle lift jackleg feel pain discomfort low medic site site doctor exam restriction issue accommodate,test
1713,high_injury,   employee co worker instal vent line attempt connect elbow hardline band place employee step drill tigh bolt band foot slip scissor deck fall head theground,test
1714,high_injury,   pull sheave drum spray slip pan line twist leave knee,test
1715,low_injury,   ee operate roof bolter    instal roof bolt small piece draw slate fall roof hit left index finger cause fracture,test
1716,low_injury,   lift tongue dolly chain tongue let    employee 3rd 4th finger leave hand smash    4th finger require stitch,test
1717,high_injury,   ee report stand alongside fct dmu unit pull wire rope break fly strike leave arm laceration arm,test
1718,high_injury,   ee recover 4 water line turtle portal battery power scoop water line tie scoop bucket joint pipe extension scoop offside pipe get hang canopy post portal cause pipe swing strike ee face ee sustain fractured nose laceration right eye,test
1719,high_injury,   ee change trans filter 988h pull filter turn position    pull muscle ee schedule vacation rest week    follow yesterday bend backwards forward    muscle knot unable work     1st official day work yesterday 11/4/13,test
1720,low_injury,   ee grind old weld feeder wheel late shift ee notice eye think dust later evee home eye bother er dr remo ve foreign object leave eye followup ophthalmologist,test
1721,high_injury,   ee stack rock pallet rock slip hand catch leave middle finger smash finger splint ee place temporary restiction,test
1722,low_injury,   find unintentional roof fall break 6 7 calvary 80 main 1 entry fall dimension 80 long 20 wide 8 thick,test
1723,high_injury,   employee truck step rock twist right ankle cause accident lack attention miner proficiency factor ppe company rule mining equipment factor,test
1724,high_injury,   injure ee co worker vacuum truck clean raw mill large stone stick end 4 hose try dislodge stone right hand stone suction pull arm hose armpit cause contusion,test
1725,low_injury,   roof fall occur 13th east 3entry 41 crosscut fall 30 x 25 x 7 fall affect travel ventillation damage equipment cause injury area bolt 6 8 point anchor bolt,test
1726,high_injury,   rib roll,test
1727,high_injury,   employee lift ladder strain lowerback,test
1728,high_injury,   ee climb ladder 190 ton end dump end shift ee muscle cramp leave bicep wake middle night arm swollen pain,test
1729,high_injury,   bust chest crack cartilege breathing problem,test
1730,low_injury,   roof fall occur 1 entry 1f panel 4 x cut l 40 x w 18 x t 10 roof bolt 6 fully grout bolt,test
1731,low_injury,   piece shale fall remove drill steel roof land drill mast fall hit right thumb steel thumb swell diagnose small fracture release work restriction,test
1732,high_injury,   ee bend right knee watch miner cable piece draw rock fall roof bolt rib strike leave foot fracture small toe,test
1733,high_injury,   employee work bucket loader apperently ventilation elbow tubing shift hit employee low leave leg,test
1734,high_injury,   ee change oil excavator latch hood step oil foot slip underneath cause fall approx 7 ee land foot result injury leave knee,test
1735,high_injury,   ee operate semi auto palletizer experience pop right hip result minor pain continue duty work send home ee seek medical treatment follow day 4/19 ee product bag air table insident occur,test
1736,high_injury,   shoulder strain neck pain,test
1737,high_injury,   ee electrical cable loose material fall equipment apron hit right thumb,test
1738,low_injury,   ee state stand wire rib wire fall strike leave cheek face,test
1739,low_injury,   fall 4 entry unit 2 mmu 002 4 x cut inby spad 32201 length 37 39 width 20 thickness 6,test
1740,high_injury,   employee lift stone reach forward place stone pallet chest pain employee send ccom evaluation doctor indicate sternum muscle inflame doctor schedule employee physical therapy employee return work able perform stone palletize task,test
1741,high_injury,   start bolt impact wrench bolt hand bolt spin cut glove leave index finger,test
1742,low_injury,   cut hose employee lacerate upper right leg,test
1743,high_injury,   employee push dolly load pump.the dolly strike rock turn sideways cause employee twist knee,test
1744,high_injury,   ee slip ice time truck door slam right knee,test
1745,high_injury,   ee state drill roof bolt hole roof piece draw rock fall roof strike ee leave hand cause contusion leave hand,test
1746,low_injury,   ee grind piece slag enter leave eye,test
1747,low_injury,   employee bend turn slusher strike brake handle face head,test
1748,high_injury,   ee lift belt structure hurt lower,test
1749,low_injury,   unintentional roof fall occur mmv 003 section retreat pillar mining roof fall entrap continuous miner 4 entry crosscut inby spad 3648 roof fall report msha phone 02/04/2010,test
1750,high_injury,   employee assist installation skirt board bracket attempt reinstall skirt board bracket bracket slip pinch employee right index finger,test
1751,high_injury,   ee cut bed liner haul truck sit position feel pain leave knee doctor pain 8/8/03 know abo ut injury day,test
1752,low_injury,   roof bolter operator insert bolt bolt hole bolt push hole spin high rpm mix resin spin req'd time b olt thrust upward hole spark cause fist size ball flame observe immediately extinguish location- 5 entry x cut mmu-001 0,test
1753,high_injury,   load roll petra matt ripper dozer employee feel strain leave arm,test
1754,high_injury,   worker hammer wedge clean rock    miss wedge strike finger    remove nail skin right index finger,test
1755,low_injury,   employee perform preshift examination find alternate route lifeline knock rib rock    attempt pull rock repair lifeline cut finger sharp edge rock,test
1756,low_injury,   set hose blow filter lay hose coupler come un hooked strike mouth lip cause injury sure coupler fully couple compliance rule reg factor personnel protective equip factor miner attitude proficiency factor mining equip system factor,test
1757,low_injury,   clean drill press shop employee remove spiral shape shaving pull sharp shaving receive cut forrefinger right hand employee wear glove,test
1758,low_injury,   reportable roof fall find e2 headgate entry 1 crosscut 60    fall approximately 16 wide 35 long 9 high,test
1759,high_injury,   ee weld large piece hot slag drip leave boot burn ankle ee boot wrench leave knee ee sit bucket welding expose boot,test
1760,high_injury,   employee prepare transport load stone stockpile ramp loader roll backward ramp strike right rear corner loader late medical report qua lify incident reportable,test
1761,high_injury,   employee shift begin 6:00 p.m. 6/10/2008    employee remove lock piece equipment feel jolt electricity,test
1762,high_injury,   employee operate excavator unstable ground wet material way cause machine tip,test
1763,low_injury,   claim arise pre surgery physical surgery,test
1764,low_injury,   injure employee close gap fork sky trac forklift fork design slide forth round fork support bar accommodate application employee raise end fork relocate process easier low end fork finger catch fork frame mount,test
1765,high_injury,   ee instal rock bolt ee pull steel drill hole hang cause jack leg drill jerk cause shoulder strain,test
1766,high_injury,   employee train conveyor belt    strike structure base troughe idle roller pull hammer contact conveyor belt    index finger pinch roller conveyor belt    result laceration tip finger    injury requird 13 suture,test
1767,high_injury,   ee fall ground climb ladder dragline    ee work 4/12/04 surgery 4/13/04,test
1768,high_injury,   dredge victor change fitting wrench slip hand jam bolt fitting jerk hand cut tip leave index finger,test
1769,high_injury,   employee trip stair fall strain    employee refuse medical treatment time    request medical treatment 10/11/05,test
1770,low_injury,   employee inside control room hard hat perlite right eye,test
1771,high_injury,   product chute ratchet mechanism come thread fall right hand    laceration swell right hand,test
1772,high_injury,   travel haul road ramp pit 5 fail negotiate curve ramp proceed berm adn approximately 12 foot high spoil wall turn truck cause injury head chest appear fall asleep investigation    marijuana methamphetamine find,test
1773,high_injury,   miner shovel loose material belt line feel pain low follow factor rule regulation skill protective device equipment clothing attitude proficiency,test
1774,high_injury,   ee walk away shop time pickup come shop ee driver avoid ee round se corner shop suddenly ee begin stop ee strike rt fall em treatment reveal contusion restrict duty,test
1775,high_injury,   employee cut zip tie metal line pocket knife knife slip stab leave forearm wrist whitesburg hospital er receive 4 stap les,test
1776,low_injury,   400 ton liebherr haul truck t282b company 280 engulf fin fire report leak    operator exit truck set fire suppression system    truck company elect fight fire tire deflate fire safely,test
1777,high_injury,   remove hydraulic pump underneath truck pump disconnect truck heavy hold fall floor mash finger inch ring finger,test
1778,high_injury,   ee allege strain low pull    tool box,test
1779,low_injury,   miner drill jackleg drill rock fall 8 strike miner leave arm miner receive 12 stitch arm,test
1780,high_injury,   employee shovel belt line allegedly hit hand structure dr state condition old injury,test
1781,high_injury,   loader shoot bucket rock load rock truck loader stop suddenly work january 14 2004,test
1782,high_injury,   employee state scoop knee start hurt,test
1783,high_injury,   lineman instal arrestor power line arrestor energize explode cause electrical arc lineman receive 2nd degree burn upper right arm,test
1784,high_injury,   employee feel pain right shoulder course shift report supervisor    physician place employee restrict duty,test
1785,low_injury,   employee attempt unplug welding machine weld inside calciner    hand slip leave pinky finger cut jagged piece plug    wear glove time,test
1786,high_injury,   employee slam right thumb backhoe door,test
1787,high_injury,   employee change bear screen pull hard break bolt loose strain abdomin,test
1788,low_injury,   employee remove bolt piece equipment wrench slip bolt wrench handle strike tooth tooth break send treatment dr stokke dmd pc 116 w 3rd anaconda mt temporary cap return work complete shift,test
1789,high_injury,   employee check screen crush plant start ladder eye path foot miss step ladder cause fall approximately 8 foot catwalk locate level,test
1790,high_injury,   employee check hydraulic hose leak hydraulic oil puncture skin right index finger palm hand,test
1791,low_injury,   carpal tunnel,test
1792,low_injury,   employee grade haul road loader loader bucket hit rock stop loader cause employee hit head result laceration head,test
1793,high_injury,   crane lift 60 ft section truss conveyor spreader bar equally space balance    c clamp attach spreader prevent movement trus    clamp slip allow conveyor shift slightly    employee manlift basket help guide conveyor    shift conveyor strike leave hand safety rail,test
1794,low_injury,   employee start 2 gasoline power water pump pump kick cause pull cord jerk pull employee right hand employee hand sruck pump cause laceration index middle finger right hand require medical attention result 10 stitch,test
1795,low_injury,   employee disconnect lift equipment load sit block cable shackle slack block kick load cause cable tighten catch leave ring finger betweeen shackle cable,test
1796,high_injury,   9 4 03 mr.fuller complain pain operate haultruck continue work begin miss work 9 15 03 report delay wait diag nosis treat physician general diagnosis relate degenerative disc disease scolliosis spine,test
1797,high_injury,   cut hose repair injure slip cut hand utility knife result 17 stitch,test
1798,low_injury,   technican attempt cut wiring harness knife knife slip cut finger,test
1799,high_injury,   loader feel dizzy fall inner ear infection know,test
1800,low_injury,   roof fall occur 2 unit 5 entry 8 crosscut fall measure approx 20 long 16 wide 12 thick area support 5 torque tension bolt 12 cable bolt,test
1801,low_injury,   ee drill hole roof bolt piece roof slate fall strike right thumb note ee wait shift seek medical treatment,test
1802,high_injury,   employee place ladder inside end dump bed reach head pulley bearing ladder slip fall twist ankle,test
1803,low_injury,   employee cut piece chain cut torch particle rust safety glass leave eye,test
1804,low_injury,   drop rock foot try stack pallet hit leave foot,test
1805,low_injury,   unusual weather condition stream overflow bank    electrical mechanical equipment 4 grade underwater    incoming power de energized appropriate lockout procedure adhere,test
1806,low_injury,   ee lift tank repair overhead crane repair shop tank start lift shop floor rig center correctly ee right foot strike tank ee dr treatment 19 dec 2003 infection great toe ee receive rx infection anti inflammatory med,test
1807,high_injury,   employee mule strain,test
1808,high_injury,   employee state center entry miner check sight rib roll occur inby row bolt piece travel outby strike employee ankle,test
1809,low_injury,   employee stand piece duct work lie ground slip fall    land piece lie cut leg,test
1810,high_injury,   pull muscle arm scrape excess material bulk bag bag process pain right shoulder arm,test
1811,low_injury,   9:00 pm april 7th 2002 roof fall discover 5 track entry spad 6234 fall measure 5 40 18 locate break 13 5 track 003 section,test
1812,low_injury,   employee shovel belt piece draw rock fall hit hand 8 stitch little finger,test
1813,low_injury,   mechanic hammer hard bar pin d10 dozer piece pin break embed leave thigh,test
1814,high_injury,   bend lift bar mill door feel pull low,test
1815,low_injury,   roof fall 3rd west 2nd south entry 2 3 xc 1 + 20 approx lenght 30 height 6 width 10 bolt 60 fully grout bolt,test
1816,high_injury,   injure drive mantrip job location wheel hit rock cause steering wheel turn catch right hand twisting break hand,test
1817,high_injury,   employee construct permanent stop 1 entry return 2 entry track 006 west cm section wall build 6 x 8 x 16 solid concrete block wall complete fall strike employee right low leg right knee sprain,test
1818,high_injury,   employee work install wooden divide timber production shaft employee recall specific movement incident cause pain report incident supervisor night    attend physician diagnose inguinal hernia recommend surgery repair    restriction include lift great 25 pound,test
1819,high_injury,   ee climb 2 scraper twist low lt leg,test
1820,high_injury,   reportable lose time    lift gravel mix strike finger beam fracture,test
1821,high_injury,   employee descend ladder approx 5 ft high hold ladder right hand leave hand attach safety chain foot slip right hand snag half chain link weld safety chain attachment     laceration palm right hand extend tip ring finger,test
1822,high_injury,   employee allege strain lift cable heavy object note employee work start miss work 8/21/00,test
1823,high_injury,   ee cut bolt impact bar torch piece hot bolt fall pant burn fall rubber boot cause burn low leg foot,test
1824,high_injury,   ee exit vehicle foot fuel tank treadplate miss slip land ankle cause ankle sprain treadplate replace,test
1825,high_injury,   injure state lift loading belt structure stand scoop bucket feel pull low injure tothe hospital injure excuse 4 17 02 return work lightduty week return 4 23 02 ask return 4 17 02 comment pay attention relea,test
1826,low_injury,   officer perform patrol misjudge corner drive berm vehicle tip deploy airbag ee climb window walk app 2 mile arrival security pass emt ee note unconscious vital strong ee hospital ee release w medical trtmt restriction,test
1827,high_injury,   ee insert roof bolt bend roof bolt prior hole try straighten bolt jerk twist hole strike upper lip,test
1828,high_injury,   ee hole boot expose foot wet concrete cause chemical burn foot,test
1829,high_injury,   employee excavator shut seatbelt jerk seat,test
1830,low_injury,   ee work close proximity suspend tunnel gate installation    gate suspend utilize come chain fall bolt    bolt loosen result load shift    cause gate rotate reposition impact ee forehead,test
1831,low_injury,   approx 10:00 employee drive haul truck shop lube service feel    gen supervisor request 1st responder check vital request transport er local hospital    4/7 supervisor notify remove life support    time company notify msha,test
1832,high_injury,   employee walk stair portable crusher hit elbow hand rail cause contusion,test
1833,low_injury,   work bear race ee hammer loosen bear strike bearing race metal metal action cause piece metal approx.1/4 size break away strike ee rt forearm pierce skin require 4 5 stitch,test
1834,low_injury,   piece draw rock fall strike ee cause laceration nose recieve medical info 2/2/05 suture close laceration,test
1835,high_injury,   10/15/2012 miner handle screen wire mesh feel shoulder pop    work 6/16/2014 surgery leave shoulder,test
1836,high_injury,   ee walk breaker station step 4 foot deep hole water leave walkway contractor flag,test
1837,low_injury,   belt stand hit head require suture,test
1838,low_injury,   crew perform maintenance rock crusher windy day    employee state small object blow eye wear protective goggle eye glass    immediately rinse eye eye wash irritation continue week seek medical attention    diagnose scratch right eye,test
1839,low_injury,   employee claim hand numb run arm    diagnose carpel tunnel right hand    start miss work 8 9 12 surgery right wrist,test
1840,high_injury,   climb d8 dozer feel pain leave knee,test
1841,low_injury,   audimetric record indicate standard threshold shift hearing,test
1842,high_injury,   employee operate man lift order remove snow conveyor belt    elevate man lift conveyor machine cover man lift come close beam hand get catch control panel underside beam    lacerate hand require 5 stitch hairline fracture 2 finger    right hand,test
1843,high_injury,   ee trip fall walk parking area hang foot know hit leave shoulder rib,test
1844,low_injury,   accident illness 90 miner miin m64567381,test
1845,high_injury,   valve stem hang tire try pry slate bar come slate bar tire weight fall foot,test
1846,low_injury,   ee poke clog material metal bar cake chute bar slip smash finger bar hand rail,test
1847,low_injury,   employee heat exchange kiln 4 attempt remove bellow heat exchange tube air hammer 30 tube loosen tube seat fall strike leave thumb hold air hammer receive stitch local hospital medication,test
1848,high_injury,   rock stick hoppr bar pry loose rock fall hit hand,test
1849,high_injury,   ee step hole cover fall ee land concrete floor cover land,test
1850,low_injury,   ee weigh idler scale change load cell    idler slip cut finger,test
1851,low_injury,   drill steel get catch roof suction problem work pot regain air flow steel drop roof strike leave middle finger impact result laceration require suture close treatment release return work,test
1852,low_injury,   employee walk catwalk workstation water gun slip fall guardrail mash hand guardrail body weight jam leave index middle finger,test
1853,low_injury,   assist mechanic installation tire finger gor pinch tire fender result removal finger nail 6 stitch right index finger,test
1854,low_injury,   employee jackleg drilling machine start hang    machine pull rock fall strike machine employee leave thigh cause laceration require suture    employee check scale bolt cycle partner watch ground rock fall,test
1855,high_injury,   employee work construction overcast wall fall cause construct portion overcast fall injure employee leave knee    employee diagnose tear meniscus 3 18 12 lose time accident time,test
1856,high_injury,   employee change pump sump water enter boot    water enter sump contain portland cement nearby pour    employee receive alkali burn foot,test
1857,high_injury,   injure employee travel foot step eneven ground twist leave knee result injury,test
1858,low_injury,   wind blow foreign body eye,test
1859,high_injury,   employee step office smoke break return car fall asphalt parking lot break right foot note employee sure cause fall possible medical condition type footware unknown time,test
1860,high_injury,   haul seal supply deck scoop strike loose coal rib cause rib fall strike ee leave head jaw transport local hospital diagnose bruise leave head ee place work concern infection follow appointment october 31 2007,test
1861,high_injury,   release pin jib crane setup ready jib begin roll ee jump clearjumpe fender concrete 8 ee land upright foot,test
1862,low_injury,   mobile maintenance technician instal windshield piece equipment tighten bolt wrench wrench slip head bolt miner receive laceration hand,test
1863,high_injury,   dump quarry rock stockpile low level material hang truck bed cause truck bed list passenger driver attempt box ram b ind continue create list cause low pin ram break overturn bed truck cab turn truck bed ee bang elbow pto column cr,test
1864,high_injury,   employee allege hand tool grinder strain ee work 12 1 03 start miss time,test
1865,low_injury,   person change screen deck refuse screen 2nd floor plant person stand strike head pipe locate screen jam neck person chiropracto r 10 19 00 company notify 10 20 00 person receive treatment,test
1866,high_injury,   fill water truck employee slip climb truck injure leave ankle,test
1867,high_injury,   perform service haul truck bed raise position clump frozen mud fall strike ee head stand right rear tire ing treat severe muscle strain neck unknown expect return,test
1868,low_injury,   maintenance mechanic burn bolt pipe fitting hand fitting hand come contact torch flame,test
1869,low_injury,   approx 8:10 roof fall anchorage find old 4 room extend 2 room 4 rt 4 north section fall measure approx 150 long 18 wide 7 high fall start 1 + 00 old room,test
1870,high_injury,   lack understand task perform improper positioning,test
1871,low_injury,   door switch elevator malfunction cause elevator operate repairman adjust switch elevator operational approx 30 minute,test
1872,high_injury,   eat lunch ee walk south bay door sierrita water company shop    concrete pad step ground leave ankle roll underneath twist,test
1873,low_injury,   plant super unload equipment crane site piece ice fall crane boom strike head cause puncture wound rear head,test
1874,low_injury,   employee small pry bar work piece equipment bar slip strike face near mouth result laceration require stitch,test
1875,high_injury,   ee pull piece conveyor belt belt come contact timber cause timber fall strike ee right foot,test
1876,low_injury,   injure employee work extremely cold weather dusty condition day work airslide develop eczema contact dermatitis eye,test
1877,high_injury,   lift pipe strained muscle leave arm upper arm area,test
1878,low_injury,   unstop pump discharge pipe pressure force clean hose pipe strike ee leave eye mouth reportable stitch,test
1879,low_injury,   conduct clean e-16 conveyor secondary crusher employee experience dehydration issue emergency room later release diagnosis heat exhaustion,test
1880,high_injury,   employee drive haul road discover rock roadway try manually pick rock feel sharp pain bicep,test
1881,high_injury,   repair concrete jaw crusher lift object feel inguinal groin strain,test
1882,low_injury,   fly piece grate place 2250 crane grate hit piece exist steel contact cause toe board weld grate knock toe board fall approximately 20 level strike employee right eye,test
1883,high_injury,   ee 6 socket tighten bolt jaw crusher completion job ee manually lift socket bolt result strain low liftin g eye provide use hoist ee injury lose time incident august 5 2002,test
1884,low_injury,   ee change wiper 10 conveyer north attach wiper belt weight arm arm slip strike ee mouth hit tooth tooth break repair,test
1885,high_injury,   employee search hose storage container locate load department sustain insect bite hand foot result insect bite aggravate day later foot swell,test
1886,high_injury,   employee drive forklift reverse pivot upper body clear field vision feel pull leave low    diagnosis mechanical low pain sciatica symptom    prescription me physical therapy restrict work 3 day,test
1887,low_injury,   roof fall occur 2nd west submain 3 entry 32 crosscut fall 20'l x 20 w x 8'tall area bolt 6 8 point anchor bolt fall affect ventilation travel cause injury damage equipment,test
1888,high_injury,   employee magnetic drill snag spin hit leave forearm drill attach safety strap home dr return work 3/30/07 light duty dr release 4/5/07,test
1889,low_injury,   operator ee lunch 12:00 2:30 site assesment work need approximately 4:25 employee aboard dirt excavator machine sit radio problem response inspection machine ee 911,test
1890,high_injury,   employee climb bobcat hyper extend knee,test
1891,low_injury,   unintentional roof fall occur 2 entry 3c 9 + 10 area bolt 48 fully grout bolt fall 30'l x 20'w x 6,test
1892,low_injury,   employee work modifying kninker hopperand begin cramp up/ entire body,test
1893,high_injury,   pull feed cable,test
1894,low_injury,   clean 770 dragline cross catwalk suppose slip fall foot ground,test
1895,high_injury,   employee aid employee cut away replace guard guard way employee hand steel 2 finger leave hand get crush steel belt,test
1896,high_injury,   pull old dragline repair load dragline prying slide spider gear shaft come end shaft pinch finger spider gear shoe,test
1897,low_injury,   ee carry pan liner feeder 9'blende tunnel repair feed injure ankle,test
1898,high_injury,   ee stand step 3 step wheel work platform work lhd lean lhd tire remove weight release wheel cause platform awa y slightly cause ee lose balance fall 2 floor land leave hand possible fracture cast release restrict duty lift 10 lbs,test
1899,high_injury,   piece rock fall support break employee leave foot,test
1900,low_injury,   employee reclaim belt channel catch thumb leave hand belt channel supply trailer cause fracture tip thumb require suture,test
1901,high_injury,   work secondary plant wrench want doctor time state seek chiropractic care expense shovel report injury write oct 1 2004 record medical attention seek oct 1 2004 accord work comp carrier april 8 2005 release restriction 2/16/05,test
1902,high_injury,   employee ankle catch track rail roof bolt machine fracture leave ankle,test
1903,high_injury,   injure state push brake pedal 10 car strain leave knee,test
1904,high_injury,   ee pin cap rock roll face catch leave ankle rock foot jack,test
1905,low_injury,   employee work 3 employee insert metal screen rotex screener    insert screen position employee pinch tip right ring finger screen screen housing,test
1906,high_injury,   ee state process load new scoop door 4 wheeler end track load scoop door ee feel pain low,test
1907,high_injury,   employee dismount skid steer    sustain strain place weight foot,test
1908,low_injury,   employee sustain muscle pain neck flat bed truck ride rib employee passenger vehicle transport reliance diagnose whiplash refer chiropractor release duty,test
1909,low_injury,   help mechanic splice bolter cable slip belt knife cut leave thumb    4 stitch,test
1910,high_injury,   change couple link track 330 cat track hoe drive pin new link piece steel pin chip hit employee thigh cause small puncture wound,test
1911,high_injury,   ee reach air supply cutoff valve,test
1912,low_injury,   roof fall occur roof bolt anchorage prop entry 1 entry intersection spad 18422 2 longwall area rock fall approximately 40 foot 22 foot wide roof fall approximately 4 foot roof bolt anchorage,test
1913,low_injury,   clean planatary miner jam thumb,test
1914,high_injury,   injure employee walk away half coffee cup work short time employee return coffee drink couple gulp employee notice chemical taste coffee begin vomit discover co worker liquid chemical de icer coffee cause possible poisoning situation,test
1915,low_injury,   employee load pin tray roof bolter piece rock fall strike mouth upper lip result 7 stitch,test
1916,high_injury,   remove concave metal liners-1500 lbs primary crusher bowl employee wall crusher attempt loosen concave concave fall rotate position contact employee right foot employee transport nye regional medical center determine employee foot fracture,test
1917,low_injury,   roof fall discover 003 section preshift examination perform    fall measure 40 18 8 thickness    area support 5 hy tech bolt 8 cable bolt    fall cover continuous miner operation,test
1918,high_injury,   board splinter step barge,test
1919,high_injury,   ee operate drill rig want check level heat come vent system cab heater blow warm air reach feel air come heater duct finger contact squirrel type fan fan cut finger leave hand near end index finger nick require 12 stitch,test
1920,high_injury,   state walk personal vehicle parking lot end shift start vehicle foot slip snow ice land right leg hip diagnose lumbar right hip contusion start miss schedule work day 2/17/10,test
1921,low_injury,   injure ee troubleshoot leak valve lean tighten knuckle dust leak valve enter right eye,test
1922,high_injury,   ee bend pick shovel ee feel sharp pain low,test
1923,high_injury,   employee descend stairway trip turn permanent landing cause strain leave knee,test
1924,low_injury,   conveyor structure turn roll material overload walkway slurry pipe strike victim arm fall strike metal truck bed injure arm,test
1925,high_injury,   employee slake load lime splash lime slurry result chemical burn    employee inspect level slaker lime splash tank,test
